longitude,latitude,title,description,emoji,positive_score,negative_score
-0.12341207359371892,51.49831157642585,Westminster Abbey,Tourist visit to Westminster Abbey,😊,0.6869367883711265,0.30128792302123714
-0.12634699404903108,51.51727959217152,British Museum,Tourist visit to British Museum,😊,0.9846456445447678,0.007430524842792555
-0.1608957480882644,51.50766265940102,Hyde Park,Tourist visit to Hyde Park,😊,0.2758054428237451,0.13395642880869657
-0.14847183688504034,51.54577571202703,Camden Market,Tourist visit to Camden Market,😊,0.7136544896292141,0.10324688613460498
-0.11874764177179857,51.50551942107745,London Eye,Tourist visit to London Eye,😊,0.6169694042836121,0.324793790282142
-0.12575772495386217,51.49813174637841,Big Ben,Tourist visit to Big Ben,😊,0.1993752665976246,0.13126804609461543
-0.16487290398265106,51.51149627399087,Hyde Park,Tourist visit to Hyde Park,😊,0.6427267809006129,0.11151237291050031
-0.16285027686402365,51.51148929706521,Hyde Park,Tourist visit to Hyde Park,😢,0.2002466453814442,0.5521325458531259
-0.12488397174957493,51.504868285834746,Big Ben,Tourist visit to Big Ben,😢,0.24498578376220448,0.48435582180135206
-0.14441994363249958,51.50002344714264,Buckingham Palace,Tourist visit to Buckingham Palace,😊,0.6644899870361338,0.0406026198982689
-0.14022436630435756,51.498244870847856,Buckingham Palace,Tourist visit to Buckingham Palace,😊,0.6814094456740543,0.2591988770511532
-0.12311490130183389,51.50037530005979,Westminster Abbey,Tourist visit to Westminster Abbey,😢,0.24327596900564064,0.34985589833372416
-0.14760408322107138,51.541201904170315,Camden Market,Tourist visit to Camden Market,😊,0.26372288184189485,0.018346888198160053
-0.14580044602954834,51.50541998636855,Buckingham Palace,Tourist visit to Buckingham Palace,😢,0.2172032839341257,0.5308911311660321
-0.12800974286840275,51.51528987110313,British Museum,Tourist visit to British Museum,😊,0.5324253361351917,0.1563131113119851
-0.1435864137773345,51.49805592308322,Buckingham Palace,Tourist visit to Buckingham Palace,😊,0.8020522839979165,0.03453353230328883
-0.12459912044822848,51.49758707375441,Big Ben,Tourist visit to Big Ben,😊,0.8224184882587016,0.1765199670273672
-0.12347147485094297,51.50244865163294,Westminster Abbey,Tourist visit to Westminster Abbey,😊,0.8893136729925567,0.08072136565438724
-0.12103084452508686,51.50225139939772,Big Ben,Tourist visit to Big Ben,😊,0.42242289988009674,0.05327433304819056
-0.12162351050930037,51.50273746931674,London Eye,Tourist visit to London Eye,😊,0.8245482718332606,0.08772131245283792
-0.0807188784493695,51.50863989077247,Tower of London,Tourist visit to Tower of London,😢,0.3024266532247113,0.6921166083474772
-0.12161191330592806,51.50512123326206,London Eye,Tourist visit to London Eye,😢,0.30678042101023173,0.5343198384114977
-0.1294531837782083,51.51831998562204,British Museum,Tourist visit to British Museum,😊,0.5781278004774375,0.1343912063338116
-0.12339293437911478,51.51027109844985,Trafalgar Square,Tourist visit to Trafalgar Square,😊,0.9562739114352483,0.03493046784046808
-0.12607078530445662,51.51524830397026,Covent Garden,Tourist visit to Covent Garden,😢,0.1619890988805237,0.3554746738396979
-0.07658974973111297,51.50653336008025,Tower of London,Tourist visit to Tower of London,😢,0.0018377002324763136,0.015569407910128135
-0.12318012261220584,51.50038156361946,Westminster Abbey,Tourist visit to Westminster Abbey,😊,0.8088010993122949,0.013113478598702133
-0.11909161836590312,51.50178846396698,London Eye,Tourist visit to London Eye,😊,0.20562268987740218,0.17624587945401626
-72.53648047338962,-13.165250507589919,Machu Picchu,Tourist visit to Machu Picchu,😊,0.3935867231166821,0.15828642792326492
31.132987587896967,29.973314204635805,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.9990178063684971,0.0009421902904006834
31.140569943426502,29.97636818140849,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.9507117490078703,0.010511173589377682
2.303250358600877,48.86062797593065,Eiffel Tower,Tourist visit to Eiffel Tower,😢,0.20362243179488393,0.7885540168700325
2.296604908327108,48.860782099961824,Eiffel Tower,Tourist visit to Eiffel Tower,😊,0.6254600537595975,0.22339961539396466
116.57507395297999,40.42732439065823,Great Wall of China,Tourist visit to Great Wall of China,😢,0.3331657148430611,0.41145572102733635
-43.21367093866096,-22.943205175364884,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.7898540861319172,0.19851610340152573
12.48900080920886,41.88850990357729,Colosseum,Tourist visit to Colosseum,😊,0.5584621557594384,0.13659106892769246
12.483774065465486,41.89795012645091,Colosseum,Tourist visit to Colosseum,😊,0.7743553069544832,0.14082845338283695
31.133818374089227,29.987483106275004,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.6859271166422641,0.031008771186145465
-43.201062182886524,-22.9578687734,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.6546687775618889,0.23717119676543189
116.56131978968557,40.439748440858764,Great Wall of China,Tourist visit to Great Wall of China,😢,0.3003589168009767,0.33631685863868127
-43.21826333136963,-22.952667223567627,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.26953945627872267,0.06850583656429579
31.129041959216664,29.98439625815133,Pyramids of Giza,Tourist visit to Pyramids of Giza,😢,0.05362896197869771,0.28116028581648
116.57588107181556,40.42699934112305,Great Wall of China,Tourist visit to Great Wall of China,😊,0.3580207034415148,0.15074173559031467
-72.54846975719256,-13.159569907426778,Machu Picchu,Tourist visit to Machu Picchu,😊,0.9370605613812225,0.05160805024219295
31.127176374898834,29.980074776682553,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.4388779373045132,0.3567285600014492
-43.20888174066689,-22.94525326162672,Christ the Redeemer,Tourist visit to Christ the Redeemer,😢,0.28309303941934083,0.4000965695143834
138.7301359429504,35.35251860103621,Mount Fuji,Tourist visit to Mount Fuji,😊,0.9673811337290414,0.0062569379028161115
151.20591836635728,-33.86630069386961,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.43081058087436097,0.10081117246672172
138.73591864693083,35.36611975335826,Mount Fuji,Tourist visit to Mount Fuji,😢,0.2434523984432242,0.3394757910493991
-74.0354800538883,40.68306744665097,Statue of Liberty,Tourist visit to Statue of Liberty,😢,0.33663530941561315,0.5590555363204655
151.2115390879284,-33.84766469924672,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.8210947714609216,0.11010160680032725
78.0460508522647,27.174266702897476,Taj Mahal,Tourist visit to Taj Mahal,😊,0.7750046390117871,0.1988507363525884
-43.200552434642645,-22.9431991228647,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.9448403128704137,0.008761915376729698
116.56425805559373,40.4347873123322,Great Wall of China,Tourist visit to Great Wall of China,😊,0.6960561064194418,0.02061571658799046
-43.201218839458114,-22.958858293096164,Christ the Redeemer,Tourist visit to Christ the Redeemer,😢,0.2222262435955119,0.26873629513692954
151.2106768884174,-33.853677695349994,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.519975832372432,0.03853144027262304
151.2168289465744,-33.86546419164852,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.9753289327203679,0.021879306550857628
-72.54215253954827,-13.158716412516807,Machu Picchu,Tourist visit to Machu Picchu,😊,0.30731333593818944,0.2745513130318391
138.72482679083726,35.352421301345764,Mount Fuji,Tourist visit to Mount Fuji,😊,0.507583656665483,0.26220529505465706
151.2110689082034,-33.85127199263711,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.36200806859610934,0.3610196125142542
-74.05030187445621,40.68691964532413,Statue of Liberty,Tourist visit to Statue of Liberty,😊,0.9309855999850793,0.018817844653543348
2.289201172176793,48.86766989021893,Eiffel Tower,Tourist visit to Eiffel Tower,😊,0.7235811390348992,0.2729426724555499
-72.54560625269265,-13.159708114579516,Machu Picchu,Tourist visit to Machu Picchu,😢,0.418667837554642,0.4816488133118442
-43.21810126158987,-22.954710608762092,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.9263323201139939,0.05995679074053333
116.56535114239416,40.43555865467615,Great Wall of China,Tourist visit to Great Wall of China,😊,0.7177001530332678,0.1642070864755956
78.03305372421698,27.177018895669676,Taj Mahal,Tourist visit to Taj Mahal,😊,0.6573906457206202,0.14964850918753492
78.05189103975405,27.167934907100733,Taj Mahal,Tourist visit to Taj Mahal,😊,0.39227374014857685,0.13377056749974037
-43.211902208811225,-22.95666814204893,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.7881369162004549,0.19183048305732148
-43.20067540654738,-22.9503473464206,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.7707652781485335,0.007851970119692886
151.2068395607741,-33.862025383032176,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.781067342405822,0.17970911477674567
151.21039640331443,-33.85627502462426,Sydney Opera House,Tourist visit to Sydney Opera House,😢,0.12310450361116165,0.27240600466346115
12.495277576977003,41.89762370239495,Colosseum,Tourist visit to Colosseum,😊,0.7608221284310702,0.2269993150847718
12.492232813826684,41.892624634322935,Colosseum,Tourist visit to Colosseum,😊,0.8425831309963402,0.10684719998392117
31.137720794242956,29.977377802002746,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.23098387219704208,0.14106154177571667
-74.05138102539183,40.683034530343,Statue of Liberty,Tourist visit to Statue of Liberty,😊,0.5200773984741246,0.031085122143539416
138.7210798575353,35.36839127248524,Mount Fuji,Tourist visit to Mount Fuji,😊,0.500678297300392,0.18592375078702505
138.7259265265251,35.36128867698425,Mount Fuji,Tourist visit to Mount Fuji,😊,0.3049629529807214,0.2809423044083873
-43.212095248655444,-22.95834455978083,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.25017322265686337,0.032122341128847764
78.0472803443673,27.18242993964004,Taj Mahal,Tourist visit to Taj Mahal,😊,0.5832484797643344,0.20076188598605713
-43.20851559437115,-22.951438146520463,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.8264952297988573,0.1387074419396916
151.20853901936982,-33.85144226397064,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.7500845566030848,0.12593089959905493
-43.20775127558735,-22.95389523599535,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.7877859902131872,0.004720651893436238
116.56680758885014,40.42619621880986,Great Wall of China,Tourist visit to Great Wall of China,😢,0.08166211795897804,0.2115125281554256
-74.04159538891574,40.69866685844521,Statue of Liberty,Tourist visit to Statue of Liberty,😢,0.3484631913075661,0.6311032932365211
-72.53729801887398,-13.15931308210334,Machu Picchu,Tourist visit to Machu Picchu,😊,0.8169726660375531,0.05274714243735978
-74.04698893797685,40.689967188689344,Statue of Liberty,Tourist visit to Statue of Liberty,😊,0.7187052994080215,0.22748345875816453
116.57058843350117,40.42255811925559,Great Wall of China,Tourist visit to Great Wall of China,😢,0.09914627658191322,0.5073732869243578
138.7265201457683,35.35537169609612,Mount Fuji,Tourist visit to Mount Fuji,😊,0.42034171628866235,0.01776020560887192
12.483524175911374,41.88428801580667,Colosseum,Tourist visit to Colosseum,😊,0.43013996734849846,0.049215674721764656
138.7357857492153,35.35635272084186,Mount Fuji,Tourist visit to Mount Fuji,😊,0.8222317270796405,0.06103484618192522
151.2181416167567,-33.863158180175866,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.7807244764761826,0.20600238825980438
31.13323002191297,29.972301789017788,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.8916120443290305,0.048994106812069955
31.13996351028874,29.980039930414577,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.41907417591455076,0.39159269239861033
116.56380033326367,40.43271047532523,Great Wall of China,Tourist visit to Great Wall of China,😢,0.4271591131414626,0.4581688866977867
-43.20662867481311,-22.9567832375379,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.8795050761293368,0.10592629962999474
-43.21771981114798,-22.948969472210674,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.3354303376516805,0.1124948674421822
2.295830474756689,48.867689283964204,Eiffel Tower,Tourist visit to Eiffel Tower,😊,0.9619672234369974,0.02587152465432256
-43.20465035305305,-22.947214633827603,Christ the Redeemer,Tourist visit to Christ the Redeemer,😢,0.038674951614327435,0.7537680977291921
78.04140184002026,27.178794321472516,Taj Mahal,Tourist visit to Taj Mahal,😊,0.14492570709570507,0.007869878200469443
-72.55083355877221,-13.15876251954162,Machu Picchu,Tourist visit to Machu Picchu,😊,0.2715296194581849,0.22819837988705374
12.496391703957622,41.88499875245695,Colosseum,Tourist visit to Colosseum,😊,0.3321141254126644,0.22939877352360522
31.13938335614562,29.983646731209593,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.7041050935238053,0.25873815676866796
12.48499795678332,41.891347458169186,Colosseum,Tourist visit to Colosseum,😊,0.7260590201163897,0.1280771432474359
31.134657006740735,29.973027804031272,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.913802704236674,0.02878599297626777
2.29474589757502,48.863631751857184,Eiffel Tower,Tourist visit to Eiffel Tower,😊,0.456909319259432,0.13168095837447796
138.7205183904926,35.3596657305003,Mount Fuji,Tourist visit to Mount Fuji,😊,0.5109192478423125,0.4662104745897963
116.56103407850651,40.43797934220053,Great Wall of China,Tourist visit to Great Wall of China,😢,0.2806631268266653,0.510718227214297
78.0497471831431,27.178238590423756,Taj Mahal,Tourist visit to Taj Mahal,😊,0.4892412281875259,0.3531699604811416
-43.21931543354436,-22.955826354984055,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.44921605458684755,0.2966980698720842
151.20948114904024,-33.856434027230655,Sydney Opera House,Tourist visit to Sydney Opera House,😊,0.3711358368086143,0.08725242362130141
31.141604552941008,29.986814184818737,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.6213955522226556,0.22113808222783882
12.495809847885386,41.89029140856155,Colosseum,Tourist visit to Colosseum,😊,0.9593761582445796,0.03727733881489345
-74.04658871017355,40.69279796544908,Statue of Liberty,Tourist visit to Statue of Liberty,😢,0.23786402780205507,0.4746026321084499
31.135080763181357,29.96934842286865,Pyramids of Giza,Tourist visit to Pyramids of Giza,😊,0.6214490082418536,0.035957890476677606
-74.05348618187331,40.68852194948889,Statue of Liberty,Tourist visit to Statue of Liberty,😢,0.45727220160940585,0.4579538963195546
116.5792082689232,40.43834645248558,Great Wall of China,Tourist visit to Great Wall of China,😢,0.14059223873206428,0.776000803466761
12.493686920109916,41.88538213924268,Colosseum,Tourist visit to Colosseum,😊,0.32364023425981114,0.21864246878621063
78.04823774860004,27.166786591402207,Taj Mahal,Tourist visit to Taj Mahal,😊,0.29376494949514087,0.035169857579297546
-43.21886902797704,-22.942050475852998,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.2626740146147569,0.17154889624476055
12.493807766999582,41.884905121817575,Colosseum,Tourist visit to Colosseum,😊,0.4940315130344528,0.4832398781201823
116.569528828299,40.42207268384924,Great Wall of China,Tourist visit to Great Wall of China,😊,0.8971293332187067,0.05111738906381693
-72.54607155473437,-13.155838907830598,Machu Picchu,Tourist visit to Machu Picchu,😊,0.7446952928798489,0.17898653978220372
-74.04608207131022,40.69135920378975,Statue of Liberty,Tourist visit to Statue of Liberty,😊,0.3599140446448885,0.18775163687894264
-43.20540516556859,-22.955333198371,Christ the Redeemer,Tourist visit to Christ the Redeemer,😊,0.4358707842792866,0.3937492093604696
-72.54406381579645,-13.170582989417166,Machu Picchu,Tourist visit to Machu Picchu,😊,0.8708882855964936,0.12616883581943458
-72.54145355100998,-13.172324351428367,Machu Picchu,Tourist visit to Machu Picchu,😊,0.2053154860156431,0.0925595499995023
-74.03866543578734,40.68804112748341,Statue of Liberty,Tourist visit to Statue of Liberty,😢,0.06037951959692356,0.4778801170341589
116.56933156806281,40.43777315379789,Great Wall of China,Tourist visit to Great Wall of China,😊,0.8361967185174283,0.0768498291639697
